,南部 (kgCO2e/kWh),北部 (kgCO2e/kWh),中部 (kgCO2e/kWh),東部 (kgCO2e/kWh),全台 (kgCO2e/kWh)
2021-04-10 00:00:00,0.5010129081288053,0.4034983856361365,0.6071313298765934,0.41037352562492074,0.5083429560129764
2021-04-10 01:00:00,0.5007321492414967,0.38898543661324386,0.6156349462044195,0.44066655277415984,0.5087171005170927
2021-04-10 02:00:00,0.4996707973549382,0.36917587742518687,0.6566265108347539,0.45806733242280523,0.5154003708596278
2021-04-10 03:00:00,0.4977045238513681,0.3551426117934039,0.6558119815849833,0.45698408760606374,0.5159600670164014
2021-04-10 04:00:00,0.49256551865098197,0.3567565933867305,0.6489889950176858,0.45217501117539877,0.5098806186036877
2021-04-10 05:00:00,0.49260661906878,0.3514507234954752,0.6444057910698959,0.4547159687444131,0.5078431449179307
2021-04-10 06:00:00,0.49308486168883936,0.3566317498518852,0.6495304418903961,0.46080258645270233,0.5084106207296342
2021-04-10 07:00:00,0.4894451788619694,0.3653412711030537,0.6503005390859762,0.4608667461113506,0.5080370658239917
2021-04-10 08:00:00,0.4847334119771268,0.39134095468222313,0.6350223307291747,0.45366371104324227,0.5059069201075519
2021-04-10 09:00:00,0.48431374444101105,0.41750944062137263,0.6325753082266987,0.46093145103368227,0.5079616099668351
2021-04-10 10:00:00,0.48479629981330363,0.445521295991128,0.6261510911480315,0.46381390731543165,0.5100554408503757
2021-04-10 11:00:00,0.4848368864700972,0.4478422253965382,0.6173437255667678,0.46178623497448235,0.5076602890933178
2021-04-10 12:00:00,0.48858329323278243,0.4394471718754844,0.6160994058939312,0.43893319269307723,0.5091727495396693
2021-04-10 13:00:00,0.4978346332413245,0.44429842997713276,0.6224380186854579,0.44490076661216743,0.5152755935482078
2021-04-10 14:00:00,0.5006314950196465,0.4486550861628054,0.6110255720898908,0.4450821524284967,0.5141940768597755
2021-04-10 15:00:00,0.5002801802933606,0.4472445504437596,0.5981970115559417,0.44461502202828496,0.5111280851618024
2021-04-10 16:00:00,0.499055795687652,0.4325710235578658,0.5913680394988076,0.40049042448433547,0.5066220648024655
2021-04-10 17:00:00,0.49953316857575,0.4304088383610464,0.6163804128674112,0.4093074619913933,0.517815211248871
2021-04-10 18:00:00,0.500587023665291,0.42329014373498935,0.5974093294615421,0.40478998088623214,0.5117417536253364
2021-04-10 19:00:00,0.5016243792628915,0.4233065689192711,0.5930911497634657,0.39995309570265003,0.509916865898611
2021-04-10 20:00:00,0.49990227285025834,0.42017567894037544,0.579926649335885,0.3903702715274226,0.5051198732673249
2021-04-10 21:00:00,0.4988008808827013,0.4166991150460526,0.575079071922072,0.38577982709734376,0.5030246224512926
2021-04-10 22:00:00,0.4983333213397141,0.4214261361344171,0.5696243505684855,0.39046908736363184,0.5006136334803084
